length_m,height_m,thickness_m,location,quality,cost
45.87018348896899,2.9413036341607683,0.25963428973967817,0,2,32690.07
120.79094781611632,4.642940400211959,0.3356679317013248,1,2,235650.65
140.8941939289979,3.0213004919583555,0.11104012768299512,2,0,44757.26
129.78677975888638,4.632322558676556,0.23338997888803012,1,2,154187.98
131.03826998339912,3.073796442399444,0.1280422492108058,2,2,67526.02
6.585535208176204,3.2609124012335498,0.21142794006763038,1,2,5766.62
89.20831168285008,3.669303227540695,0.22145987889431246,1,0,48574.05
85.13768228136752,5.386962789052939,0.14570704797640022,0,0,32927.3
245.88393230074684,4.290897367081813,0.28058578166778936,2,1,338817.84
202.21544267036575,4.6659099378566955,0.24062699095664694,0,1,140955.71
127.0206043788713,3.4947234006145607,0.12685110463638535,1,1,51842.88
134.4627020209036,5.235027077470997,0.23720618314163452,2,2,211321.75
147.63908866273732,5.3966982074253576,0.3449559532010179,2,2,345627.07
187.94876792119362,4.8099534475912895,0.23639799156511687,2,1,257123.25
92.17325225882179,3.180109458917719,0.2870239011869469,1,0,49014.46
215.8955014284271,5.445446822989636,0.29891904890462073,0,0,208934.59
227.55015861860426,4.658627548142485,0.1704006299487107,0,0,103499.37
111.2931553857623,3.9403796823132504,0.244971295791517,0,0,59156.64
70.93467911792918,4.144442688832149,0.274590985024745,2,2,105069.47
52.05056002459811,3.300867353987674,0.23951570301456696,1,2,42846.98
209.3201626744273,2.9513881256247485,0.1527116060367497,1,1,92641.39
27.317325118655457,3.94043424184141,0.2194193846859291,2,1,28643.01
194.83697633050684,3.05326290546632,0.30012569547312246,1,1,169663.7
158.38144299896442,5.1042718195365495,0.3039807897052914,0,1,163133.45
108.31971280892763,5.1775138245044285,0.15384292312271336,0,2,68362.99
41.10038677414038,4.631809523298085,0.21015020110623528,1,2,44967.81
111.50140070929056,5.047029381914967,0.1340600328639467,2,1,83261.54
41.63249170681369,5.047896547003365,0.2610151040236616,1,1,51638.78
89.97608412263823,3.680557653951136,0.2725990568774702,2,2,140643.03
164.9059727791826,2.8191247685773684,0.26424212792961665,1,2,134021.76
113.15324196333022,4.095291498791898,0.10133540253234838,2,2,68374.67
30.804911374598564,4.0707874330357425,0.128447728302219,2,0,15458.83
140.2488774754032,2.9896088490784005,0.2905048684351022,2,1,123242.74
236.3401223856883,3.5460189964762248,0.2600209403044577,1,0,152011.51
167.9997016518875,3.4486706096965776,0.3034511797281323,0,0,97792.41
22.750185705300407,4.468234640196384,0.2194642000660364,2,0,20627.3
72.3150196353249,5.128832659995392,0.3182536384070197,2,0,103675.03
135.68435945224354,3.793105663963617,0.29648497411981733,2,0,142271.48
67.45965037320202,4.872911206285854,0.14432335706003535,2,2,60784.44
44.404536509957964,3.7099537296302936,0.2472619517556879,2,2,57603.22
238.52858899207516,3.74567942633861,0.12231474191220895,1,2,122422.04
73.79199362080087,3.728353596321659,0.1583040976685536,1,0,31500.12
37.162319079654885,4.537197659944935,0.32681027986396494,2,0,51116.03
31.196427394224578,3.7519152175154273,0.24017055473705298,2,0,27047.67
181.62663617761075,4.099428598245224,0.1825905005045942,2,0,119255.13
184.81225556916223,4.4108102596425365,0.27624111216064784,1,1,213044.28
31.548606146104934,4.497636773832498,0.11785617537199178,2,1,19386.63
73.1606068840742,4.702571483906272,0.11366508263469371,0,0,21903.71
218.5186854915773,5.196360707914259,0.21291207338768825,2,1,276160.44
56.37176206674423,4.619420758178339,0.11517188143633103,1,0,21440.72
5.202919770466001,3.720664020928659,0.2643048429126739,0,0,2562.12
89.86720319762678,4.791997871669715,0.228300379159514,0,0,57855.92
60.78373003288162,5.279148795521454,0.34721648100493463,1,2,124923.31
248.90084060981434,4.000416831262707,0.3461994871491407,2,1,374368.95
124.4508493234586,2.873957897032267,0.2617190997035872,1,1,88103.8
201.99951360326565,4.56643921979194,0.3282065755566841,0,2,277647.66
15.428499516978874,5.4855755923601235,0.11887302605020289,1,2,10427.28
63.1246104617808,5.498326405836595,0.31933878579411057,1,1,112254.9
247.73938515876225,3.06535418123271,0.3162056420335182,0,0,133537.09
238.51082462301983,4.886972491199468,0.19484200559349568,1,2,261424.57
6.684470278344459,3.847815478512872,0.20509446647811586,1,1,4714.57
246.25379816934856,5.266929627093538,0.29787579237995765,1,0,266665.97
113.34152716174485,5.249310649886288,0.1248271868131435,0,1,56446.19
41.27171954521804,3.5045819694006286,0.239969287927279,2,1,41248.08
15.200031697536621,4.012632430529775,0.11956658723049718,2,1,7855.07
213.69163114086103,3.258667475348197,0.2270199882187565,1,0,95213.06
21.289555594635328,3.132374850428527,0.17737114770483148,2,0,10529.73
169.6923364384592,3.8164122910905753,0.15098121328215028,2,0,90594.97
6.351506725759489,3.2502130032702303,0.21964955765643435,0,0,2617.33
157.24950171796428,3.9321890819885352,0.1952503241453467,2,1,148050.2
71.9482613016949,2.934527748766961,0.3495542905379466,2,0,65730.75
65.57981984491472,5.178358735470535,0.3119871555735436,0,0,63216.97
69.40480641082803,4.2014777335936895,0.25731519740695075,2,1,92505.19
157.02006731585905,3.110739906813306,0.2554219656212724,1,0,92641.82
231.5809360682557,3.9984998016602047,0.2676098750777707,1,2,279286.17
124.19773029305028,4.128407776492992,0.25139542516929636,2,1,160189.47
47.19654561099134,5.339460092647878,0.13745396710702676,2,2,47824.4
174.80406005476377,2.886240119574983,0.1974558097365181,2,0,81753.23
156.16893066053862,4.2384811451974365,0.33350794671677275,0,2,202494.96
99.47445023553537,4.298287939407468,0.13388682096879423,1,1,44151.83
11.082368564304291,4.612985493291579,0.10253594169789104,2,2,7585.47
38.52730766886606,3.203914135572247,0.3214246479782105,2,0,35519.49
248.94199772971004,4.8244685863872725,0.3008628409919526,2,0,312739.35
86.57873734671809,4.467495122614471,0.32327749266214345,1,2,132136.33
141.95521942924043,3.964553855338414,0.22048753287890333,2,1,147471.22
112.57579434511067,5.485741114176042,0.2007542530296429,0,1,95708.25
52.50054266943706,5.2540185757782725,0.2761731681835043,0,1,55550.16
27.837045826121688,5.458453849742971,0.1886137112706885,0,0,15627.28
225.93343158874092,5.385945118648331,0.12327593643341211,2,1,170729.65
102.26270413226896,5.345465802344035,0.3401099173218971,2,2,273092.63
44.37749289584891,3.464761957939593,0.24076828540083403,2,2,57156.5
103.17225943185048,3.644419760890007,0.18360761271705195,1,2,72851.19
30.80355229272916,5.454626239386555,0.3086345364074995,0,1,35958.45
110.8262190021671,3.274670741924562,0.28726637031768976,1,2,115748.04
188.7569961916733,3.2206789374735503,0.11409433556245335,2,0,62832.2
133.9801315550952,3.1109276257467338,0.15408326142371198,2,2,92616.58
178.3534793662077,3.6009873273488475,0.3499348030520617,2,0,177143.79
25.57916672118131,3.9148647948607715,0.24008875017651887,0,2,20528.54
241.47717917732126,4.4357584847057145,0.12583585204795972,1,2,149695.22
97.49776638869086,4.719125020643489,0.22249139462964151,2,0,91606.29
144.4743410422796,4.121361938319971,0.12557438220302977,1,0,50221.86
142.4554308587467,2.8672406702254962,0.2802911355701474,2,0,95512.22
99.870472124442,3.490248276350048,0.1694013762209356,2,2,78861.85
84.57006446723324,3.092673701312257,0.16336459362040556,1,1,38172.55
235.01550704154045,5.286049468359738,0.1934385320332606,0,0,106225.86
71.01869541575712,4.110621025239844,0.2120199485960126,0,0,33197.42
51.755715700094555,3.8906394844998693,0.2688143708648234,1,0,35419.0
8.226354026592235,3.882698346696161,0.2799618579020321,1,1,8547.92
78.74169481208727,4.78138850576694,0.22106736119471093,0,0,50916.84
204.31844334283733,5.4891273640544735,0.12490432462126277,1,0,96741.47
60.7462778797365,2.9295087744352717,0.11376767166655744,0,1,15355.46
90.09922429050819,3.013916398111738,0.34485113063344486,2,0,90742.54
56.613832357786094,5.165636125313313,0.1684631161253295,0,0,26031.96
55.82084295740673,3.2526725005258603,0.17447373249659726,1,0,22986.06
172.49341046441032,4.545599476111355,0.33708281117617167,1,2,299757.38
215.89301187526584,5.424471751027356,0.26593214067661664,1,1,278628.95
133.73669745419912,5.138445617734965,0.17540878388017772,2,2,152580.67
126.61402735931064,3.760379265626133,0.20385715542899469,2,1,133169.27
78.59892058262778,5.203140396380869,0.25880324054300863,1,2,118665.76
26.338560899349016,5.107651921120788,0.2520582735812904,0,2,27496.2
107.11827037903306,3.0452003337050693,0.19997549334797082,1,2,67841.95
89.61588073754639,4.801536584376107,0.26425285534007303,2,1,144090.1
180.45568179783191,3.666130241249892,0.17936316752851517,0,1,89466.67
94.12146104041963,3.4494028845748588,0.29664578436289274,1,1,94782.97
107.34345238568407,2.9726997498995,0.22192313589907814,1,1,70146.14
230.87191705006313,3.670994250208756,0.32131117074326776,2,1,351432.48
238.27014432376862,3.55887598404596,0.2598976051506194,0,2,201078.64
181.34644802299593,3.945967396309558,0.13321128406336594,2,2,129231.06
15.28356572038332,3.106495317483254,0.2632502190222999,2,1,13997.44
197.1628175551116,4.985813168607177,0.14460821294822016,0,0,88110.4
179.5559288849432,4.9247135460216676,0.3070579444284594,0,1,212078.88
115.53917433860491,2.816880808029126,0.10148352626703519,0,2,29590.93
169.86400422561502,3.2323190115710445,0.18267047643769002,1,0,65811.14
89.21805079826629,4.851564315361831,0.17366650690537322,1,1,66479.68
31.265992144669173,3.6687105197482026,0.2835825612064777,1,0,24145.41
57.28133174993497,4.623242854032226,0.1581853765838016,2,1,54544.45
116.56102264262192,3.6492501956061014,0.26472520314595505,0,2,107380.25
239.44614741450476,4.634353490206639,0.19905159691317031,2,2,355482.52
225.5499521711254,4.5701846173280956,0.2639638905965831,2,2,362201.98
68.272559642103,4.89947329172319,0.10013367132663442,0,0,16179.8
12.442337609958342,5.148887528919509,0.13467341641816677,1,2,7653.87
154.7744374995507,3.8311424595964074,0.10133063396936598,1,2,71106.07
31.389174330335287,4.482723708088674,0.1906629489608439,2,0,24048.42
39.66642084325599,3.9343253354999765,0.18846044008252466,0,2,24347.04
33.70443803823403,4.698891284141238,0.23344072210358685,0,2,28812.67
20.29328230353682,4.2331164354590864,0.11010856426224055,2,1,11197.43
174.7940288941763,4.460052824597555,0.16356670057353828,1,2,126555.29
184.25694829246493,4.2213374661405005,0.17147269287976535,0,0,73456.97
163.62465173175028,3.497058695464044,0.18159061314536473,2,1,122818.71
228.91068514029195,4.789971906794411,0.24620638123656274,2,2,391860.15
75.44794653070201,3.102940888562295,0.345933813412848,1,2,83691.21
177.21497050747874,4.025633351704624,0.2685290362072523,1,2,209294.58
73.34350293797914,4.124020729349706,0.27254026644049006,2,0,80618.86
86.29669560382561,3.955931260281577,0.17871019527777354,2,1,68281.13
23.222750448547913,3.9069590439583157,0.29311624844737105,2,0,24290.32
84.48331968058403,3.2777851823865713,0.12059121353523133,2,1,39986.62
87.674341607009,5.240847245537863,0.1750070332984464,2,2,114356.82
242.13448727275946,4.232978066421131,0.21266319815833812,2,0,187732.64
107.14102659343102,5.2367515276081065,0.22600210969129447,2,1,133328.89
73.32785343333802,5.1551176496980355,0.2119082782780234,0,0,51027.69
209.88490836691096,4.15702722269871,0.31361976187056356,0,1,199771.74
210.68412143494123,3.602557615847469,0.3083389009351378,2,2,343915.69
92.37083531645523,4.61132417398596,0.14455552716115705,0,0,31705.73
143.3435572382794,5.3470089172906885,0.10930792974337789,0,2,74189.67
126.53348163299978,3.6862107577148597,0.20581716535989952,0,2,81760.86
13.604010001329634,4.579832548518507,0.10237052852080067,0,2,5391.81
69.67888827173256,4.021554252551203,0.1681666411311552,0,1,37557.69
106.8702680387577,5.1812269711343575,0.2916338663254987,1,2,183427.98
9.391628762976744,4.922687175456911,0.2607796286891199,1,0,8796.6
186.88514903878382,4.0348507231292245,0.2244604865213608,2,1,195780.45
249.1220422398912,2.8117359710574767,0.16809841786986268,2,0,119040.43
116.08918726864457,5.082402912762925,0.1530055328344667,2,1,98381.07
156.372475695806,5.42192511426501,0.1821515010596647,2,1,181011.31
132.67328653593282,5.270082545757367,0.13018234184127989,0,2,72937.76
236.38771316172713,4.609587571407029,0.3233728864230758,0,0,202058.97
67.57461622174401,4.036372587885904,0.16416008445864433,2,2,66691.37
69.92063762024779,3.2590957035234247,0.25129287245603305,2,2,85732.49
75.79029944058989,4.22400146407889,0.22287146069282815,1,2,73008.67
162.40972833266343,4.903308246388704,0.17748278479433777,2,0,126499.81
157.5827591625924,4.796466887746323,0.12938094756188673,0,2,89478.25
172.66925534458127,3.4076135301165924,0.11598284762179026,1,1,56990.34
245.58559566273215,5.287409755413128,0.2436036568357138,0,1,229119.05
144.99879821086867,4.894274342190927,0.2656471287947665,0,0,92259.38
212.5183749903395,4.189838030716375,0.1759884332477613,1,0,113428.91
93.33289051655358,5.04393079492046,0.18786897192027346,1,0,58383.48
134.61555768041288,4.0804163349444895,0.13919572069414957,0,1,52973.77
94.97298060100186,3.815535372484311,0.14498049518985345,1,0,38043.28
41.74401562889543,3.3374717597020145,0.10110844517761344,1,1,14850.62
207.61634677311685,3.0644061380767664,0.12820273587205477,0,1,62792.85
135.22407083272614,5.111962627339928,0.22401182137740477,1,1,130928.22
242.07554351477185,3.767233677364343,0.17404011261624303,2,2,209370.99
155.86086913297297,3.66216878391782,0.1868263289610403,2,1,119364.88
33.140620732130486,5.12355478496317,0.2807465170705887,0,2,48744.57
39.716749135446626,4.247451379647399,0.23885598047492626,1,0,23705.23
9.559555146411125,5.439834764736443,0.29573511951936504,0,0,9424.09
71.82006368958653,2.945723077189757,0.1800546653485136,2,0,38881.92
135.90851122702472,5.17636972455055,0.24561411277246642,1,1,148577.61
217.2419534563115,5.096642152370351,0.34679963277018977,1,2,391390.52
142.61446072158523,4.231184081178009,0.24772203313822283,0,1,100760.67
231.1673875582727,2.9236225370359916,0.1793317686470976,1,2,134569.81
196.56467826442298,5.388667577832157,0.1291919987064544,2,2,196402.56
38.918073967639884,4.684649061943008,0.20748949267583244,1,1,35762.43
170.65443693370096,2.9036210581568414,0.24269210769626873,1,2,125527.97
84.0022945853975,4.196797910763306,0.2637925405930043,0,2,78178.24
20.506030726120482,5.157318898871292,0.32551519283314423,0,2,33821.87
40.71976494958726,2.987645558024655,0.3008685431706012,1,2,42405.54
108.77299809200666,4.428230003891793,0.2915858335210168,2,1,171261.62
208.84087940087662,4.902264030586789,0.17344722079576597,0,2,172462.02
21.298983433182215,4.729183821668411,0.15963659656932386,1,2,15342.08
223.9341789714453,2.8905352591651035,0.34197318273817623,1,2,237676.23
237.5219566962962,3.7509431981507846,0.20140749752516396,2,0,166351.29
17.55792462438511,5.177709684388404,0.2726516443224736,2,1,30308.05
209.33244192170682,3.1683392194132773,0.31727509763650064,2,0,182768.54
109.18627215437773,4.138503803675886,0.11076211540681236,2,1,67253.81
236.989711933469,3.2770319584797623,0.24253357610162912,0,1,132647.34
81.57461797207856,4.033714313875231,0.25950129689908896,2,1,106847.95
160.82452686523308,3.5644310745097965,0.27773893921932435,2,2,210788.07
101.96865325081211,3.053281611942806,0.13707752174745835,0,2,38637.2
138.60426969390718,3.450340940569455,0.12199093082196086,2,0,54106.27
59.86570659771365,5.164862929845409,0.28254639382914126,2,1,99061.21
80.83416509662327,3.682884920833016,0.3016390099955006,1,2,101678.53
110.33128897792596,4.702582673953334,0.20513752385885742,1,2,125651.88
226.43346343420728,4.376785986530592,0.1768419859415699,2,1,208036.8
90.25745828631436,2.8260579080415638,0.1144933963234809,2,2,43835.72
15.79978796008884,4.220650273868038,0.3304621581319269,0,2,17575.43
227.74888466099182,4.367658744163271,0.11075263216367276,2,0,105781.29
151.34508200833358,3.8102651644481775,0.15216232266298355,0,0,50733.61
123.23627989144745,4.948096552188652,0.1942937001607976,2,1,138134.41
63.79662664576013,4.631585333046383,0.24201880249155844,1,1,64233.47
166.95632066054037,4.93943271223682,0.2945282441042867,0,0,154402.39
235.8639859284921,3.5646345038833713,0.13898669362768273,1,2,117546.4
149.70980498604627,4.86842969209653,0.2915586600109357,2,2,319948.24
245.05157992603552,4.702353264359208,0.14212049724853743,2,2,211069.17
22.92016290424645,5.366008594354756,0.2850385957149394,1,0,23380.72
35.0752058868668,3.660170676629415,0.1461715804912836,0,0,10419.07
116.00262280729606,4.4140147758896235,0.16965429000074606,2,2,136225.86
187.63763419088082,3.3321069138835866,0.10458832207677071,1,0,44719.91
117.68586400046534,4.391610301937501,0.3259595066039499,2,0,150990.85
146.73481714710906,3.7150454002498408,0.1595402567635513,1,0,62501.53
199.16648491743072,4.666959581700521,0.31029155940333486,0,1,212676.2
21.890962685086937,3.5106679904096008,0.19486293974693658,1,1,13464.93
141.90696832133963,4.977041953902981,0.28086769955009144,1,2,203795.26
222.0234022088949,4.155688617485972,0.1465954254167131,2,1,137687.72
189.69355920392624,4.014292665155731,0.12039408985848926,1,2,96346.86
203.95596015664665,3.2917822200644613,0.23230947678221345,0,1,120973.63
17.089347111640002,2.9366260543836957,0.12033279752442547,2,0,5227.05
100.77568348914133,4.623772145238222,0.10203487588021742,0,0,26077.7
73.8897877410987,3.316519202525426,0.2768352702631899,2,1,72615.58
76.20571286739559,3.66024005986998,0.315072053203609,0,2,74081.64
172.86695437475504,4.561287095285975,0.2309279857881503,2,2,240189.49
57.394481080064146,3.979428612022876,0.2061507409213234,0,1,34753.09
66.98409788745917,4.782194992749828,0.32311343568006934,1,2,116252.69
12.965763337520332,3.886879477372386,0.2567213267959066,1,1,12667.97
14.806212565032233,5.469230870375943,0.19001100666800402,1,2,17238.93
51.52399229757149,5.051198800081358,0.18242612185877494,1,2,47784.56
210.4441713634838,3.0762258555068698,0.15078217521905354,2,2,151802.7
113.11417619464093,3.22426143972789,0.11111637393014509,0,1,30684.36
109.2182967529028,3.5581016964420793,0.2046698351670826,0,1,58316.56
209.67434467219525,5.15164217710168,0.19003625351330428,1,2,190614.97
231.50521534574966,4.162377306336721,0.157458051840832,0,0,97554.65
103.96762875755219,4.192777042088395,0.24970623012658963,1,2,106657.11
225.0651640208055,3.5811269143580096,0.25314645028358224,0,1,155259.64
154.8640504552397,5.267683196940223,0.1405623280468504,0,0,65914.41
20.671461372735635,4.8624393839338085,0.3483685355531685,1,2,43497.94
72.83007711769092,3.637445347367864,0.21293504206539537,0,1,44869.52
184.36658881652875,3.3037646000657785,0.33611126216409104,2,2,274985.63
193.30678032034496,5.249547063392044,0.31954390821130907,2,2,440772.68
61.9398481744249,4.505992049091205,0.12934259285085822,0,0,20929.54
85.81612399554614,4.089534219321349,0.2368900044677907,2,0,83779.77
92.43125605810836,4.848056133367302,0.1285708372344002,1,0,40107.41
6.533053762922334,4.687420981562008,0.10795195446063396,1,0,2496.91
187.09691582862754,3.847765225481515,0.1812699586776939,2,1,146306.03
22.02429644825905,3.048688167508484,0.17784230990897137,0,2,10948.36
132.023415052803,3.667994978705752,0.24420627160336564,1,1,97928.31
227.56672031590008,4.082231729803229,0.2033998388331642,2,1,229874.84
114.93580788552798,3.574807997232966,0.1359470071052491,0,1,41058.48
95.76716808659283,4.223128843148242,0.10591150178546255,1,2,47399.93
32.450546322092244,3.067451905160484,0.15923203291086646,1,2,18825.39
219.19879766619675,5.3668461196502495,0.13088522969232497,1,2,176519.68
212.36839265142993,5.4387821997458445,0.19889495515615413,0,0,132665.82
33.53982175184275,4.772926576921563,0.13043490352262146,2,2,33589.64
92.93663525997577,3.0525110698216693,0.17118959151296798,1,1,40819.09
172.21282696090321,3.8581710901435438,0.22567267353283002,2,0,133999.73
43.18195359345969,4.986583387670066,0.281245796454783,2,0,54585.92
160.19311270059848,4.030709022212736,0.1289027356540696,0,1,52240.6
177.4628685961128,4.967658746754431,0.19142709388403456,1,1,143848.78
245.85567782691058,4.579665076497941,0.19303349951950255,2,1,268877.07
20.889626710622835,3.040909917418171,0.2982776091442644,2,0,18900.62
112.00482618861147,3.1046511695981813,0.19915736499470177,1,0,47489.22
9.465703307254156,3.1073795723841102,0.2777849319884735,2,1,10135.87
122.38160534237578,3.798592107619103,0.1589278050977589,1,0,53431.64
108.01840373047919,5.390859713706048,0.15570002144416079,0,2,74628.74
145.54709704713773,3.044264343854705,0.2847319178530143,0,2,101162.28
61.93532381513388,2.8835839032053934,0.2580184437999756,1,1,45252.04
238.73501551876865,5.087762825341656,0.22797135174649868,0,2,227555.68
107.90142910902254,3.3765968393926014,0.14359830558603962,0,2,46093.55
118.48772332327961,5.460761845960368,0.10383674117826533,2,1,77073.78
44.044992707510154,4.095668920433408,0.28851899562979677,0,2,44833.47
85.86970467896685,3.301435600938347,0.1998897132234404,0,0,32377.87
221.41631357249233,5.100425065189317,0.1123064607373066,0,2,132382.38
182.3687541179553,4.539318922539289,0.26250963654994564,0,2,198729.8
45.04408657044951,4.960033982724488,0.32165438669976476,2,0,61795.87
10.055871752278279,5.460434771264927,0.16266137064718655,0,2,6373.33
106.6890644675418,4.078057350570185,0.1878250593647383,2,1,103021.36
104.72403268339937,3.310575498583196,0.18412055629258844,1,0,43894.68
16.01598780972096,4.043134551700353,0.17911798573225113,0,2,9786.19
62.10365045945862,4.5169877993302,0.2090568707637323,0,1,41346.84
227.28473920645578,3.872577213255112,0.32910566925709656,1,1,257423.29
107.2964266590343,4.095461857387052,0.11621432115131197,0,0,26419.58
232.32776735148525,2.9109946322463247,0.25035710835546365,1,1,157020.48
246.48927966277486,4.252175605479147,0.13600576096645967,0,1,104783.14
106.02585716741102,2.8095417408157,0.15377738367288593,2,1,51316.38
47.80680825480222,3.163141020127093,0.15133410681382933,0,0,10886.98
100.3415794599113,4.562467975284455,0.10775726926641038,1,0,33661.78
94.11678912419785,3.3260174644963376,0.34011540235439686,2,0,86338.81
199.2051507288667,3.8213560291088493,0.23662738654208437,0,2,155236.95
50.31969605991854,2.847956838322536,0.21363551562092659,2,1,33793.46
231.62188985205037,3.6289595377788975,0.2813508520382494,1,2,261731.15
70.12676688163944,2.8302593375063565,0.34882395251458287,2,0,59728.55
26.92415466268515,5.2809714844151365,0.19846822464170455,2,1,30840.59
174.96167106083806,3.7538630297303444,0.19998041463518995,1,0,96554.16
154.6793429445275,3.4831397568325446,0.16382830285736372,2,2,130935.53
120.98650702132893,3.1103097819200167,0.2393628359564331,0,0,53527.26
247.11178807010234,4.69298743750427,0.20860692060640051,1,0,161810.12
203.07791104541286,3.467647270356313,0.1963541588384119,2,2,200272.3
81.1228830863881,2.906385920284433,0.1984515553218245,0,2,40370.65
31.748623993828232,3.8864951942921904,0.13999710445620397,2,0,17943.84
224.7989725637349,3.1047578076483227,0.21725999846776567,2,1,183227.25
235.8747887284278,3.664770286917272,0.11087964679219856,2,2,135914.66
21.85640239115968,3.0412440327244457,0.33748011530274047,2,2,29959.62
18.94885919166631,4.550900803590816,0.2243525473559166,0,0,11350.79
6.96765015075799,5.088434705368455,0.2742856739920517,1,2,11344.92
62.377630155889506,2.82297962221265,0.12996018358822942,2,2,37804.87
218.33785877792437,3.2102077537872895,0.31994984989808084,1,0,175895.52
67.04668797928827,4.070624500985543,0.3367445276813461,0,2,83750.28
13.01282411603047,4.655266231996627,0.22186554000409903,2,0,12585.6
